FPS,FrameTime(ms),MinFrame(ms),MaxFrame(ms),AvgFrame(ms),CPUTime(ms),GPUWait(ms),DrawCalls,Triangles,VRAM(MB),Upload(KB),
50.803,19.4608,19.1173,39.087,19.6839,19.3812,0.079565,100000,1200000,0.000766754,0,
50.8017,19.5449,19.1173,39.087,19.6844,19.4846,0.060296,100000,1200000,0.000766754,0,
50.7921,19.9449,19.1173,39.087,19.6881,19.8825,0.062417,100000,1200000,0.000766754,0,
50.7949,19.6335,19.1173,39.087,19.687,19.5729,0.060622,100000,1200000,0.000766754,0,
50.7884,19.7003,19.1173,39.087,19.6895,19.6235,0.076778,100000,1200000,0.000766754,0,
50.7817,19.6168,19.1173,39.087,19.6921,19.5561,0.060769,100000,1200000,0.000766754,0,
50.7816,19.5613,19.1173,39.087,19.6922,19.478,0.083277,100000,1200000,0.000766754,0,
50.7795,19.5105,19.1173,39.087,19.693,19.4509,0.059576,100000,1200000,0.000766754,0,
50.7706,19.7206,19.1173,39.087,19.6965,19.6585,0.062098,100000,1200000,0.000766754,0,
50.7623,19.8069,19.1173,39.087,19.6996,19.7429,0.063972,100000,1200000,0.000766754,0,
50.7609,19.5052,19.1173,39.087,19.7002,19.4446,0.060656,100000,1200000,0.000766754,0,
50.7586,19.559,19.1173,39.087,19.7011,19.4824,0.076588,100000,1200000,0.000766754,0,
50.7606,19.4454,19.1173,39.087,19.7003,19.3877,0.057742,100000,1200000,0.000766754,0,
50.7645,19.3463,19.1173,39.087,19.6988,19.2873,0.058972,100000,1200000,0.000766754,0,
50.7644,19.546,19.1173,39.087,19.6989,19.4867,0.059326,100000,1200000,0.000766754,0,
50.7617,19.6411,19.1173,39.087,19.6999,19.5774,0.063716,100000,1200000,0.000766754,0,
50.761,19.6537,19.1173,39.087,19.7002,19.5796,0.074118,100000,1200000,0.000766754,0,
50.7544,19.8194,19.1173,39.087,19.7027,19.7275,0.091826,100000,1200000,0.000766754,0,
50.738,20.1137,19.1173,39.087,19.7091,20.0262,0.087526,100000,1200000,0.000766754,0,
50.7217,20.3248,19.1173,39.087,19.7154,20.2467,0.078025,100000,1200000,0.000766754,0,
50.7069,19.9923,19.1173,39.087,19.7212,19.9034,0.088932,100000,1200000,0.000766754,0,
50.6951,19.8751,19.1173,39.087,19.7258,19.7999,0.07522,100000,1200000,0.000766754,0,
50.6935,19.5493,19.1173,39.087,19.7264,19.4746,0.074751,100000,1200000,0.000766754,0,
50.6938,19.5738,19.1173,39.087,19.7263,19.4981,0.075746,100000,1200000,0.000766754,0,
50.6815,19.9741,19.1173,39.087,19.7311,19.8777,0.096391,100000,1200000,0.000766754,0,
50.6636,20.1495,19.1173,39.087,19.738,20.0521,0.097405,100000,1200000,0.000766754,0,
50.655,19.8867,19.1173,39.087,19.7414,19.8188,0.067879,100000,1200000,0.000766754,0,
50.6545,19.6554,19.1173,39.087,19.7416,19.5931,0.062291,100000,1200000,0.000766754,0,
50.6596,19.6177,19.1173,39.087,19.7396,19.5537,0.064003,100000,1200000,0.000766754,0,
50.6692,19.2922,19.1173,39.087,19.7359,19.2319,0.060228,100000,1200000,0.000766754,0,
50.6688,19.2118,19.1173,39.087,19.736,19.1517,0.060181,100000,1200000,0.000766754,0,
50.6577,19.5894,19.1173,39.087,19.7404,19.5191,0.070323,100000,1200000,0.000766754,0,
50.6518,19.5543,19.1173,39.087,19.7426,19.4943,0.060081,100000,1200000,0.000766754,0,
50.6508,19.5442,19.1173,39.087,19.743,19.4864,0.057821,100000,1200000,0.000766754,0,
50.6551,19.1471,19.1173,39.087,19.7414,19.0905,0.056592,100000,1200000,0.000766754,0,
50.6634,19.1144,19.1144,39.087,19.7381,19.0564,0.057971,100000,1200000,0.000766754,0,
50.6576,19.4752,19.1144,39.087,19.7404,19.4149,0.060252,100000,1200000,0.000766754,0,
50.6577,19.5688,19.1144,39.087,19.7403,19.4969,0.071931,100000,1200000,0.000766754,0,
50.6598,19.6231,19.1144,39.087,19.7395,19.5626,0.060449,100000,1200000,0.000766754,0,
50.6769,19.2006,19.1144,39.087,19.7328,19.1431,0.057543,100000,1200000,0.000766754,0,
50.6923,19.2535,19.1144,39.087,19.7269,19.1939,0.059578,100000,1200000,0.000766754,0,
50.6926,19.6039,19.1144,39.087,19.7267,19.5254,0.0785,100000,1200000,0.000766754,0,
