FPS,FrameTime(ms),MinFrame(ms),MaxFrame(ms),AvgFrame(ms),CPUTime(ms),GPUWait(ms),DrawCalls,Triangles,VRAM(MB),Upload(KB),
4431.2,0.172659,0.163952,2.44141,0.225672,0.157637,0.015022,1,12000,1.50087,0,
4451.48,0.166042,0.163952,2.44141,0.224644,0.151388,0.014654,1,12000,1.50087,0,
4472.87,0.161286,0.161286,2.44141,0.22357,0.146799,0.014487,1,12000,1.50087,0,
4492.89,0.163785,0.161286,2.44141,0.222574,0.149179,0.014606,1,12000,1.50087,0,
4512.9,0.162375,0.161286,2.44141,0.221587,0.147845,0.01453,1,12000,1.50087,0,
4531.32,0.165735,0.161286,2.44141,0.220686,0.150915,0.01482,1,12000,1.50087,0,
4548.3,0.168776,0.161286,2.44141,0.219862,0.153533,0.015243,1,12000,1.50087,0,
4565.18,0.167846,0.161286,2.44141,0.219049,0.153081,0.014765,1,12000,1.50087,0,
4583.69,0.161552,0.161286,2.44141,0.218165,0.147034,0.014518,1,12000,1.50087,0,
4600.91,0.164281,0.161286,2.44141,0.217348,0.149763,0.014518,1,12000,1.50087,0,
4618.5,0.161864,0.161286,2.44141,0.21652,0.147288,0.014576,1,12000,1.50087,0,
4633.78,0.167996,0.161286,2.44141,0.215807,0.15292,0.015076,1,12000,1.50087,0,
4647.56,0.17164,0.161286,2.44141,0.215167,0.156409,0.015231,1,12000,1.50087,0,
4662.76,0.166082,0.161286,2.44141,0.214465,0.15168,0.014402,1,12000,1.50087,0,
4678.87,0.162038,0.161286,2.44141,0.213727,0.147671,0.014367,1,12000,1.50087,0,
4694.62,0.1621,0.161286,2.44141,0.21301,0.147133,0.014967,1,12000,1.50087,0,
4709.38,0.164261,0.161286,2.44141,0.212342,0.148688,0.015573,1,12000,1.50087,0,
4578.26,0.662361,0.161286,2.44141,0.218424,0.152217,0.510144,1,12000,1.50087,0,
4545.83,0.335314,0.161286,2.44141,0.219982,0.283578,0.051736,1,12000,1.50087,0,
4546.79,0.216436,0.161286,2.44141,0.219935,0.172667,0.043769,1,12000,1.50087,0,
4555.97,0.1858,0.161286,2.44141,0.219492,0.164185,0.021615,1,12000,1.50087,0,
4567.66,0.17567,0.161286,2.44141,0.21893,0.158213,0.017457,1,12000,1.50087,0,
4579.26,0.175152,0.161286,2.44141,0.218376,0.157513,0.017639,1,12000,1.50087,0,
4591.22,0.172836,0.161286,2.44141,0.217807,0.155565,0.017271,1,12000,1.50087,0,
4601.95,0.176689,0.161286,2.44141,0.217299,0.160998,0.015691,1,12000,1.50087,0,
4613.25,0.173635,0.161286,2.44141,0.216767,0.157704,0.015931,1,12000,1.50087,0,
4624.57,0.172745,0.161286,2.44141,0.216236,0.157235,0.01551,1,12000,1.50087,0,
4634.06,0.179053,0.161286,2.44141,0.215794,0.159165,0.019888,1,12000,1.50087,0,
4644.12,0.176034,0.161286,2.44141,0.215326,0.156788,0.019246,1,12000,1.50087,0,
4654.15,0.175411,0.161286,2.44141,0.214862,0.159699,0.015712,1,12000,1.50087,0,
4664.45,0.173595,0.161286,2.44141,0.214387,0.157774,0.015821,1,12000,1.50087,0,
4674.64,0.173265,0.161286,2.44141,0.21392,0.157906,0.015359,1,12000,1.50087,0,
4684.16,0.175242,0.161286,2.44141,0.213486,0.158566,0.016676,1,12000,1.50087,0,
4691.88,0.181862,0.161286,2.44141,0.213134,0.165826,0.016036,1,12000,1.50087,0,
4701.13,0.174972,0.161286,2.44141,0.212715,0.156905,0.018067,1,12000,1.50087,0,
4709.48,0.178007,0.161286,2.44141,0.212338,0.162176,0.015831,1,12000,1.50087,0,
4718.86,0.173101,0.161286,2.44141,0.211916,0.157193,0.015908,1,12000,1.50087,0,
4726.64,0.179118,0.161286,2.44141,0.211567,0.162683,0.016435,1,12000,1.50087,0,
4724.24,0.22177,0.161286,2.44141,0.211674,0.1505,0.07127,1,12000,1.50087,0,
4730.95,0.182865,0.161286,2.44141,0.211374,0.154795,0.02807,1,12000,1.50087,0,
4738.87,0.177101,0.161286,2.44141,0.211021,0.159205,0.017896,1,12000,1.50087,0,
4747.75,0.172363,0.161286,2.44141,0.210626,0.157041,0.015322,1,12000,1.50087,0,
4756.88,0.170599,0.161286,2.44141,0.210222,0.155183,0.015416,1,12000,1.50087,0,
4765.36,0.172806,0.161286,2.44141,0.209848,0.157253,0.015553,1,12000,1.50087,0,
5343.45,0.171139,0.161286,2.44141,0.187145,0.155893,0.015246,1,12000,1.50087,0,
5357.59,0.171163,0.161286,2.44141,0.186651,0.154877,0.016286,1,12000,1.50087,0,
