FPS,FrameTime(ms),MinFrame(ms),MaxFrame(ms),AvgFrame(ms),CPUTime(ms),GPUWait(ms),DrawCalls,Triangles,VRAM(MB),Upload(KB),
86.8669,9.70658,3.82152,14.3175,11.5119,0.04764,9.65894,1,2,8.07428,0,
86.6242,13.7052,3.82152,14.3175,11.5441,0.060742,13.6444,1,2,8.07428,0,
86.596,11.804,3.82152,14.3175,11.5479,0.045688,11.7583,1,2,8.07428,0,
86.7837,9.79954,3.82152,14.3175,11.5229,0.046657,9.75288,1,2,8.07428,0,
86.6727,12.5706,3.82152,14.3175,11.5377,0.096215,12.4744,1,2,8.07428,0,
86.7427,10.8673,3.82152,14.3175,11.5283,0.079411,10.7879,1,2,8.07428,0,
86.9755,9.2754,3.82152,14.3175,11.4975,0.088147,9.18725,1,2,8.07428,0,
86.921,12.031,3.82152,14.3175,11.5047,0.270549,11.7604,1,2,8.07428,0,
87.1027,9.70541,3.82152,14.3175,11.4807,0.03494,9.67047,1,2,8.07428,0,
86.9499,13.0133,3.82152,14.3175,11.5009,0.05292,12.9604,1,2,8.07428,0,
86.9593,11.4057,3.82152,14.3175,11.4996,0.046586,11.3591,1,2,8.07428,0,
87.1406,9.63309,3.82152,14.3175,11.4757,0.049431,9.58366,1,2,8.07428,0,
86.9283,13.6899,3.82152,14.3175,11.5037,0.152994,13.5369,1,2,8.07428,0,
86.7924,12.9448,3.82152,14.3175,11.5217,0.058068,12.8867,1,2,8.07428,0,
86.722,12.279,3.82152,14.3175,11.5311,0.117718,12.1613,1,2,8.07428,0,
86.7904,10.786,3.82152,14.3175,11.522,0.06153,10.7244,1,2,8.07428,0,
86.8166,11.2333,3.82152,14.3175,11.5185,0.08415,11.1491,1,2,8.07428,0,
86.6441,13.4448,3.82152,14.3175,11.5415,0.09492,13.3499,1,2,8.07428,0,
86.5954,12.0937,3.82152,14.3175,11.548,0.092449,12.0012,1,2,8.07428,0,
