FPS,FrameTime(ms),MinFrame(ms),MaxFrame(ms),AvgFrame(ms),CPUTime(ms),GPUWait(ms),DrawCalls,Triangles,VRAM(MB),Upload(KB),
589.256,1.48611,1.44042,4.59105,1.69706,1.46795,0.018157,1,120000,1.50087,0,
590.391,1.52079,1.44042,4.59105,1.69379,1.50211,0.018686,1,120000,1.50087,0,
591.598,1.50375,1.44042,4.59105,1.69034,1.48537,0.018374,1,120000,1.50087,0,
592.813,1.49631,1.44042,4.59105,1.68687,1.47822,0.018097,1,120000,1.50087,0,
593.948,1.50321,1.44042,4.59105,1.68365,1.4821,0.021106,1,120000,1.50087,0,
595.039,1.50458,1.44042,4.59105,1.68056,1.4811,0.023476,1,120000,1.50087,0,
594.969,1.69221,1.44042,4.59105,1.68076,1.65421,0.038002,1,120000,1.50087,0,
595.67,1.56208,1.44042,4.59105,1.67878,1.52673,0.03535,1,120000,1.50087,0,
595.203,1.75909,1.44042,4.59105,1.6801,1.72292,0.036167,1,120000,1.50087,0,
596.366,1.47695,1.44042,4.59105,1.67682,1.45341,0.023542,1,120000,1.50087,0,
597.179,1.53313,1.44042,4.59105,1.67454,1.50609,0.027037,1,120000,1.50087,0,
598.096,1.51024,1.44042,4.59105,1.67197,1.48385,0.026385,1,120000,1.50087,0,
599.241,1.46424,1.44042,4.59105,1.66878,1.44389,0.020352,1,120000,1.50087,0,
600.411,1.45422,1.44042,4.59105,1.66553,1.43657,0.01764,1,120000,1.50087,0,
601.042,1.54831,1.44042,4.59105,1.66378,1.51931,0.028998,1,120000,1.50087,0,
602.192,1.44777,1.44042,4.59105,1.6606,1.42718,0.020584,1,120000,1.50087,0,
603.275,1.45481,1.44042,4.59105,1.65762,1.43561,0.019203,1,120000,1.50087,0,
604.199,1.48014,1.44042,4.59105,1.65508,1.46179,0.018347,1,120000,1.50087,0,
604.268,1.64166,1.44042,4.59105,1.65489,1.5984,0.043264,1,120000,1.50087,0,
604.503,1.60868,1.44042,4.59105,1.65425,1.57578,0.032902,1,120000,1.50087,0,
605.441,1.46705,1.44042,4.59105,1.65169,1.44558,0.021473,1,120000,1.50087,0,
606.074,1.52405,1.44042,4.59105,1.64996,1.49762,0.026427,1,120000,1.50087,0,
606.799,1.50215,1.44042,4.59105,1.64799,1.47791,0.02424,1,120000,1.50087,0,
607.621,1.47851,1.44042,4.59105,1.64576,1.45868,0.019823,1,120000,1.50087,0,
608.508,1.4612,1.44042,4.59105,1.64336,1.4416,0.019605,1,120000,1.50087,0,
609.075,1.52389,1.44042,4.59105,1.64183,1.49905,0.024842,1,120000,1.50087,0,
609.629,1.52402,1.44042,4.59105,1.64034,1.49914,0.024882,1,120000,1.50087,0,
610.416,1.47108,1.44042,4.59105,1.63823,1.45029,0.02079,1,120000,1.50087,0,
611.174,1.47374,1.44042,4.59105,1.6362,1.45486,0.018881,1,120000,1.50087,0,
611.709,1.51894,1.44042,4.59105,1.63477,1.4949,0.024042,1,120000,1.50087,0,
611.456,1.69077,1.44042,4.59105,1.63544,1.65053,0.040239,1,120000,1.50087,0,
611.68,1.58508,1.44042,4.59105,1.63484,1.54522,0.03986,1,120000,1.50087,0,
611.43,1.69173,1.44042,4.59105,1.63551,1.65629,0.035437,1,120000,1.50087,0,
611.777,1.55565,1.44042,4.59105,1.63458,1.51823,0.03742,1,120000,1.50087,0,
612.289,1.51569,1.44042,4.59105,1.63321,1.48575,0.029938,1,120000,1.50087,0,
612.854,1.50075,1.44042,4.59105,1.63171,1.47983,0.02092,1,120000,1.50087,0,
612.518,1.71134,1.44042,4.59105,1.6326,1.67937,0.031974,1,120000,1.50087,0,
612.679,1.59395,1.44042,4.59105,1.63217,1.55895,0.035006,1,120000,1.50087,0,
613.234,1.49784,1.44042,4.59105,1.6307,1.47126,0.026574,1,120000,1.50087,0,
613.261,1.62414,1.44042,4.59105,1.63063,1.586,0.038138,1,120000,1.50087,0,
611.241,2.13171,1.44042,4.59105,1.63602,2.0695,0.062206,1,120000,1.50087,0,
609.161,2.16115,1.44042,4.59105,1.6416,2.08823,0.072918,1,120000,1.50087,0,
605.376,2.61659,1.44042,4.59105,1.65186,2.55845,0.058136,1,120000,1.50087,0,
601.842,2.5832,1.44042,4.59105,1.66157,2.53104,0.052157,1,120000,1.50087,0,
600.193,2.10425,1.44042,4.59105,1.66613,2.05575,0.0485,1,120000,1.50087,0,
600.739,1.5178,1.44042,4.59105,1.66462,1.4937,0.0241,1,120000,1.50087,0,
601.379,1.48923,1.44042,4.59105,1.66284,1.47069,0.018538,1,120000,1.50087,0,
601.846,1.53392,1.44042,4.59105,1.66156,1.51513,0.018794,1,120000,1.50087,0,
609.33,1.52736,1.44042,4.59105,1.64115,1.50827,0.019087,1,120000,1.50087,0,
609.635,1.51069,1.44042,4.59105,1.64032,1.49082,0.019868,1,120000,1.50087,0,
609.982,1.52032,1.44042,4.59105,1.63939,1.4973,0.02302,1,120000,1.50087,0,
609.768,1.51581,1.44042,4.59105,1.63997,1.49536,0.020447,1,120000,1.50087,0,
609.526,1.50545,1.44042,4.59105,1.64062,1.48663,0.018813,1,120000,1.50087,0,
609.704,1.494,1.44042,4.59105,1.64014,1.47585,0.018154,1,120000,1.50087,0,
609.467,1.52952,1.44042,4.59105,1.64078,1.50397,0.025553,1,120000,1.50087,0,
609.409,1.48103,1.44042,4.59105,1.64093,1.46403,0.016999,1,120000,1.50087,0,
609.437,1.49419,1.44042,4.59105,1.64086,1.47302,0.021177,1,120000,1.50087,0,
609.63,1.50219,1.44042,4.59105,1.64034,1.48521,0.016977,1,120000,1.50087,0,
609.585,1.50431,1.44042,4.59105,1.64046,1.48167,0.02264,1,120000,1.50087,0,
621.245,1.51213,1.44042,4.59105,1.60967,1.49366,0.018478,1,120000,1.50087,0,
624.839,1.62961,1.44042,4.59105,1.60041,1.5879,0.041711,1,120000,1.50087,0,
628.891,1.4732,1.44042,4.59105,1.5901,1.44938,0.023828,1,120000,1.50087,0,
631.326,1.49587,1.44042,4.59105,1.58397,1.47624,0.019628,1,120000,1.50087,0,
631.468,1.46234,1.44042,4.59105,1.58361,1.44203,0.020307,1,120000,1.50087,0,
631.722,1.4395,1.4395,4.59105,1.58297,1.42275,0.016742,1,120000,1.50087,0,
632.055,1.44455,1.4395,4.59105,1.58214,1.42841,0.016142,1,120000,1.50087,0,
632.07,1.4855,1.4395,4.59105,1.5821,1.46369,0.021815,1,120000,1.50087,0,
632.233,1.45142,1.4395,4.59105,1.5817,1.43475,0.016665,1,120000,1.50087,0,
632.42,1.45457,1.4395,4.59105,1.58123,1.4384,0.016169,1,120000,1.50087,0,
632.552,1.45892,1.4395,4.59105,1.5809,1.44109,0.017829,1,120000,1.50087,0,
632.624,1.51177,1.4395,4.59105,1.58072,1.49002,0.021753,1,120000,1.50087,0,
632.554,1.4862,1.4395,4.59105,1.58089,1.46886,0.017341,1,120000,1.50087,0,
633.094,1.42009,1.42009,4.59105,1.57954,1.40377,0.016319,1,120000,1.50087,0,
633.585,1.41448,1.41448,4.59105,1.57832,1.39636,0.018119,1,120000,1.50087,0,
633.642,1.46313,1.41448,4.59105,1.57818,1.44327,0.019858,1,120000,1.50087,0,
633.823,1.43462,1.41448,4.59105,1.57773,1.41797,0.016648,1,120000,1.50087,0,
634.631,1.44723,1.41448,4.59105,1.57572,1.43076,0.016467,1,120000,1.50087,0,
636.036,1.42435,1.41448,4.59105,1.57224,1.40877,0.015575,1,120000,1.50087,0,
636.071,1.48274,1.41448,4.59105,1.57215,1.46402,0.018727,1,120000,1.50087,0,
636.26,1.45238,1.41448,4.59105,1.57169,1.43466,0.017718,1,120000,1.50087,0,
638.385,1.44201,1.41448,4.59105,1.56645,1.42369,0.018328,1,120000,1.50087,0,
638.676,1.46498,1.41448,4.59105,1.56574,1.44024,0.024745,1,120000,1.50087,0,
638.586,1.48598,1.41448,4.59105,1.56596,1.46804,0.017937,1,120000,1.50087,0,
638.637,1.45624,1.41448,4.59105,1.56583,1.4393,0.016936,1,120000,1.50087,0,
638.871,1.46931,1.41448,4.59105,1.56526,1.4519,0.017416,1,120000,1.50087,0,
639.062,1.48557,1.41448,4.59105,1.56479,1.46203,0.023542,1,120000,1.50087,0,
638.969,1.46843,1.41448,4.59105,1.56502,1.4518,0.016629,1,120000,1.50087,0,
639.31,1.44639,1.41448,4.59105,1.56419,1.42951,0.016883,1,120000,1.50087,0,
643.819,1.46473,1.41448,4.59105,1.55323,1.44352,0.02121,1,120000,1.50087,0,
645.805,1.44203,1.41448,4.59105,1.54845,1.42349,0.018542,1,120000,1.50087,0,
646.007,1.48031,1.41448,4.59105,1.54797,1.46128,0.019025,1,120000,1.50087,0,
646.235,1.46136,1.41448,4.59105,1.54743,1.44434,0.01702,1,120000,1.50087,0,
646.525,1.45483,1.41448,4.59105,1.54673,1.43807,0.016764,1,120000,1.50087,0,
646.794,1.45218,1.41448,4.59105,1.54609,1.43323,0.018953,1,120000,1.50087,0,
647.12,1.43229,1.41448,4.59105,1.54531,1.41094,0.021342,1,120000,1.50087,0,
647.38,1.42578,1.41448,4.59105,1.54469,1.4092,0.016578,1,120000,1.50087,0,
647.735,1.42262,1.41448,4.59105,1.54384,1.40272,0.019893,1,120000,1.50087,0,
647.876,1.46601,1.41448,4.59105,1.5435,1.45014,0.015865,1,120000,1.50087,0,
647.985,1.46792,1.41448,4.59105,1.54325,1.44997,0.017945,1,120000,1.50087,0,
648.175,1.46308,1.41448,4.59105,1.54279,1.44628,0.016795,1,120000,1.50087,0,
648.313,1.45327,1.41448,4.59105,1.54246,1.43736,0.015902,1,120000,1.50087,0,
648.668,1.43659,1.41448,4.59105,1.54162,1.41978,0.01681,1,120000,1.50087,0,
648.83,1.46525,1.41448,4.59105,1.54124,1.44796,0.01729,1,120000,1.50087,0,
649.011,1.45312,1.41448,4.59105,1.5408,1.43557,0.017549,1,120000,1.50087,0,
649.318,1.4304,1.41448,4.59105,1.54008,1.40444,0.025957,1,120000,1.50087,0,
649.404,1.48435,1.41448,4.59105,1.53987,1.46786,0.016494,1,120000,1.50087,0,
650.508,1.43081,1.41448,4.59105,1.53726,1.41321,0.017601,1,120000,1.50087,0,
650.99,1.4481,1.41448,4.59105,1.53612,1.42943,0.018672,1,120000,1.50087,0,
652.439,1.418,1.41448,4.59105,1.53271,1.40239,0.015619,1,120000,1.50087,0,
652.664,1.42425,1.41448,4.59105,1.53218,1.40924,0.015017,1,120000,1.50087,0,
653.087,1.43379,1.41448,4.59105,1.53119,1.41844,0.015344,1,120000,1.50087,0,
653.257,1.47034,1.41448,4.59105,1.53079,1.45284,0.017501,1,120000,1.50087,0,
653.352,1.44207,1.41448,4.59105,1.53057,1.42477,0.017304,1,120000,1.50087,0,
653.485,1.42311,1.41448,4.59105,1.53026,1.40407,0.019035,1,120000,1.50087,0,
653.941,1.44156,1.41448,4.59105,1.52919,1.42223,0.01933,1,120000,1.50087,0,
653.821,1.47571,1.41448,4.59105,1.52947,1.4506,0.025112,1,120000,1.50087,0,
653.648,1.49537,1.41448,4.59105,1.52988,1.47705,0.018317,1,120000,1.50087,0,
653.696,1.46898,1.41448,4.59105,1.52976,1.45216,0.016819,1,120000,1.50087,0,
654.571,1.43711,1.41448,4.59105,1.52772,1.41853,0.018578,1,120000,1.50087,0,
655.384,1.41907,1.41448,4.59105,1.52582,1.40366,0.015412,1,120000,1.50087,0,
655.449,1.45213,1.41448,4.59105,1.52567,1.43326,0.018867,1,120000,1.50087,0,
655.586,1.49194,1.41448,4.59105,1.52535,1.47416,0.017779,1,120000,1.50087,0,
655.762,1.46132,1.41448,4.59105,1.52494,1.44444,0.016879,1,120000,1.50087,0,
655.827,1.46351,1.41448,4.59105,1.52479,1.44287,0.020639,1,120000,1.50087,0,
655.743,1.4806,1.41448,4.59105,1.52499,1.45802,0.022576,1,120000,1.50087,0,
655.972,1.47059,1.41448,4.59105,1.52445,1.45343,0.017153,1,120000,1.50087,0,
656.329,1.44127,1.41448,4.59105,1.52363,1.42425,0.017018,1,120000,1.50087,0,
656.317,1.47389,1.41448,4.59105,1.52365,1.45533,0.018561,1,120000,1.50087,0,
656.273,1.48395,1.41448,4.59105,1.52376,1.46162,0.022337,1,120000,1.50087,0,
656.569,1.45011,1.41448,4.59105,1.52307,1.42991,0.020201,1,120000,1.50087,0,
657.618,1.44781,1.41448,4.59105,1.52064,1.43139,0.016427,1,120000,1.50087,0,
658.28,1.43228,1.41448,4.59105,1.51911,1.41404,0.018239,1,120000,1.50087,0,
659.301,1.4564,1.41448,4.59105,1.51676,1.44091,0.015495,1,120000,1.50087,0,
659.804,1.44004,1.41448,4.59105,1.5156,1.42034,0.019705,1,120000,1.50087,0,
660.113,1.44472,1.41448,4.59105,1.51489,1.42854,0.016183,1,120000,1.50087,0,
660.45,1.42338,1.41448,4.59105,1.51412,1.40779,0.015589,1,120000,1.50087,0,
661.66,1.43444,1.41448,4.59105,1.51135,1.41867,0.015766,1,120000,1.50087,0,
662.309,1.44602,1.41448,4.59105,1.50987,1.42804,0.017976,1,120000,1.50087,0,
662.509,1.45216,1.41448,4.59105,1.50941,1.43498,0.017183,1,120000,1.50087,0,
663.049,1.50131,1.41448,4.59105,1.50819,1.4827,0.018613,1,120000,1.50087,0,
665.76,1.51738,1.41448,4.59105,1.50204,1.49365,0.023727,1,120000,1.50087,0,
668.746,1.49065,1.41448,4.59105,1.49534,1.4707,0.019944,1,120000,1.50087,0,
674.022,1.44609,1.41448,4.59105,1.48363,1.42679,0.019298,1,120000,1.50087,0,
679.109,1.47189,1.41448,4.59105,1.47252,1.45523,0.016659,1,120000,1.50087,0,
682.02,1.47569,1.41448,4.59105,1.46623,1.4587,0.016989,1,120000,1.50087,0,
682.294,1.45899,1.41448,4.59105,1.46564,1.4427,0.016286,1,120000,1.50087,0,
682.529,1.4386,1.41448,4.59105,1.46514,1.42197,0.016633,1,120000,1.50087,0,
682.972,1.43892,1.41448,4.59105,1.46419,1.42155,0.017371,1,120000,1.50087,0,
683.25,1.4677,1.41448,4.59105,1.46359,1.45005,0.017652,1,120000,1.50087,0,
683.382,1.48247,1.41448,4.59105,1.46331,1.46316,0.019314,1,120000,1.50087,0,
683.469,1.50184,1.41448,4.59105,1.46313,1.48307,0.018767,1,120000,1.50087,0,
683.739,1.45802,1.41448,4.59105,1.46255,1.43962,0.018391,1,120000,1.50087,0,
684.04,1.44106,1.41448,4.59105,1.4619,1.42253,0.018529,1,120000,1.50087,0,
684.095,1.48221,1.41448,4.59105,1.46179,1.46494,0.017262,1,120000,1.50087,0,
684.503,1.44233,1.41448,4.59105,1.46091,1.42601,0.016326,1,120000,1.50087,0,
684.641,1.45167,1.41448,4.59105,1.46062,1.43558,0.01609,1,120000,1.50087,0,
684.791,1.46218,1.41448,4.59105,1.4603,1.44456,0.017622,1,120000,1.50087,0,
685.139,1.42811,1.41448,4.59105,1.45956,1.41106,0.017057,1,120000,1.50087,0,
685.361,1.457,1.41448,4.59105,1.45909,1.44011,0.016884,1,120000,1.50087,0,
685.703,1.43936,1.41448,4.59105,1.45836,1.41869,0.020664,1,120000,1.50087,0,
686.633,1.432,1.41448,4.59105,1.45638,1.4159,0.016105,1,120000,1.50087,0,
686.525,1.49604,1.41448,4.59105,1.45661,1.47361,0.022427,1,120000,1.50087,0,
686.656,1.46822,1.41448,4.59105,1.45633,1.44709,0.021131,1,120000,1.50087,0,
686.769,1.4383,1.41448,4.59105,1.45609,1.42064,0.017665,1,120000,1.50087,0,
686.712,1.45173,1.41448,4.59105,1.45622,1.43513,0.016595,1,120000,1.50087,0,
686.598,1.46859,1.41448,4.59105,1.45646,1.45319,0.015406,1,120000,1.50087,0,
686.612,1.48266,1.41448,4.59105,1.45643,1.46507,0.017588,1,120000,1.50087,0,
686.492,1.47677,1.41448,4.59105,1.45668,1.46099,0.015773,1,120000,1.50087,0,
686.518,1.44909,1.41448,4.59105,1.45663,1.43344,0.015652,1,120000,1.50087,0,
686.512,1.46007,1.41448,4.59105,1.45664,1.44389,0.016184,1,120000,1.50087,0,
686.775,1.45607,1.41448,4.59105,1.45608,1.43996,0.016104,1,120000,1.50087,0,
686.995,1.43966,1.41448,4.59105,1.45562,1.42396,0.0157,1,120000,1.50087,0,
686.452,1.53517,1.41448,4.59105,1.45677,1.51851,0.016663,1,120000,1.50087,0,
685.902,1.53126,1.41448,4.59105,1.45793,1.5105,0.020755,1,120000,1.50087,0,
685.822,1.48014,1.41448,4.59105,1.4581,1.46189,0.018246,1,120000,1.50087,0,
685.681,1.46463,1.41448,4.59105,1.4584,1.44735,0.017277,1,120000,1.50087,0,
685.552,1.47472,1.41448,4.59105,1.45868,1.45764,0.017078,1,120000,1.50087,0,
685.219,1.49512,1.41448,4.59105,1.45939,1.47679,0.018335,1,120000,1.50087,0,
685.34,1.45704,1.41448,4.59105,1.45913,1.44027,0.01677,1,120000,1.50087,0,
685.337,1.453,1.41448,4.59105,1.45914,1.43687,0.016132,1,120000,1.50087,0,
684.97,1.52028,1.41448,4.59105,1.45992,1.50118,0.019093,1,120000,1.50087,0,
684.984,1.46195,1.41448,4.59105,1.45989,1.44541,0.01654,1,120000,1.50087,0,
685.124,1.45613,1.41448,4.59105,1.45959,1.43959,0.016545,1,120000,1.50087,0,
685.018,1.4787,1.41448,4.59105,1.45981,1.46169,0.017011,1,120000,1.50087,0,
684.95,1.48379,1.41448,4.59105,1.45996,1.45856,0.025236,1,120000,1.50087,0,
684.999,1.47523,1.41448,4.59105,1.45986,1.45225,0.02298,1,120000,1.50087,0,
685.023,1.46342,1.41448,4.59105,1.45981,1.44307,0.020348,1,120000,1.50087,0,
685.007,1.44975,1.41448,4.59105,1.45984,1.433,0.016742,1,120000,1.50087,0,
685.141,1.43606,1.41448,4.59105,1.45955,1.4171,0.018963,1,120000,1.50087,0,
685.056,1.46023,1.41448,4.59105,1.45973,1.44297,0.017265,1,120000,1.50087,0,
685.249,1.43911,1.41448,4.59105,1.45932,1.42234,0.016774,1,120000,1.50087,0,
685.231,1.46524,1.41448,4.59105,1.45936,1.44828,0.016957,1,120000,1.50087,0,
685.094,1.48413,1.41448,4.59105,1.45965,1.4649,0.019231,1,120000,1.50087,0,
684.931,1.48679,1.41448,4.59105,1.46,1.47013,0.016659,1,120000,1.50087,0,
684.747,1.47157,1.41448,4.59105,1.46039,1.4542,0.017364,1,120000,1.50087,0,
684.438,1.49173,1.41448,4.59105,1.46105,1.47224,0.019494,1,120000,1.50087,0,
684.11,1.49257,1.41448,4.59105,1.46175,1.4746,0.017978,1,120000,1.50087,0,
683.966,1.49691,1.41448,4.59105,1.46206,1.4765,0.020406,1,120000,1.50087,0,
683.798,1.50376,1.41448,4.59105,1.46242,1.48546,0.018303,1,120000,1.50087,0,
683.836,1.45491,1.41448,4.59105,1.46234,1.43543,0.019476,1,120000,1.50087,0,
683.728,1.47646,1.41448,4.59105,1.46257,1.45981,0.016648,1,120000,1.50087,0,
683.415,1.50363,1.41448,4.59105,1.46324,1.48645,0.017182,1,120000,1.50087,0,
683.512,1.44445,1.41448,4.59105,1.46303,1.42772,0.01673,1,120000,1.50087,0,
683.575,1.43947,1.41448,4.59105,1.4629,1.42281,0.016661,1,120000,1.50087,0,
683.206,1.50946,1.41448,4.59105,1.46369,1.49128,0.018184,1,120000,1.50087,0,
683.286,1.46737,1.41448,4.59105,1.46352,1.45118,0.016185,1,120000,1.50087,0,
683.12,1.46618,1.41448,4.59105,1.46387,1.44685,0.019332,1,120000,1.50087,0,
682.678,1.54305,1.41448,4.59105,1.46482,1.52395,0.019102,1,120000,1.50087,0,
682.346,1.48914,1.41448,4.59105,1.46553,1.4716,0.017538,1,120000,1.50087,0,
682.119,1.47298,1.41448,4.59105,1.46602,1.45599,0.017,1,120000,1.50087,0,
681.933,1.47381,1.41448,4.59105,1.46642,1.4568,0.017017,1,120000,1.50087,0,
681.897,1.47821,1.41448,4.59105,1.4665,1.45927,0.01894,1,120000,1.50087,0,
681.696,1.48528,1.41448,4.59105,1.46693,1.46836,0.016925,1,120000,1.50087,0,
681.484,1.46863,1.41448,4.59105,1.46739,1.44805,0.020586,1,120000,1.50087,0,
681.27,1.48777,1.41448,4.59105,1.46785,1.47142,0.016345,1,120000,1.50087,0,
681.124,1.50713,1.41448,4.59105,1.46816,1.4883,0.018825,1,120000,1.50087,0,
681.236,1.47114,1.41448,4.59105,1.46792,1.45383,0.017313,1,120000,1.50087,0,
681.194,1.4782,1.41448,4.59105,1.46801,1.45978,0.018427,1,120000,1.50087,0,
680.847,1.51194,1.41448,4.59105,1.46876,1.49476,0.017174,1,120000,1.50087,0,
680.65,1.46148,1.41448,4.59105,1.46918,1.44202,0.019469,1,120000,1.50087,0,
680.458,1.49349,1.41448,4.59105,1.4696,1.47568,0.017811,1,120000,1.50087,0,
680.58,1.46574,1.41448,4.59105,1.46934,1.44947,0.016271,1,120000,1.50087,0,
680.529,1.47239,1.41448,4.59105,1.46945,1.45643,0.015965,1,120000,1.50087,0,
680.408,1.48956,1.41448,4.59105,1.46971,1.47207,0.017491,1,120000,1.50087,0,
680.448,1.47187,1.41448,4.59105,1.46962,1.45496,0.016905,1,120000,1.50087,0,
680.492,1.46105,1.41448,4.59105,1.46952,1.44138,0.019671,1,120000,1.50087,0,
680.372,1.4673,1.41448,4.59105,1.46978,1.45125,0.016046,1,120000,1.50087,0,
680.245,1.5014,1.41448,4.59105,1.47006,1.48319,0.018206,1,120000,1.50087,0,
680.254,1.48184,1.41448,4.59105,1.47004,1.46246,0.019378,1,120000,1.50087,0,
680.038,1.49685,1.41448,4.59105,1.47051,1.47964,0.017205,1,120000,1.50087,0,
679.9,1.47775,1.41448,4.59105,1.4708,1.45719,0.020564,1,120000,1.50087,0,
679.784,1.45736,1.41448,4.59105,1.47106,1.44102,0.016344,1,120000,1.50087,0,
679.494,1.51922,1.41448,4.59105,1.47168,1.4996,0.01962,1,120000,1.50087,0,
679.445,1.45055,1.41448,4.59105,1.47179,1.43363,0.016924,1,120000,1.50087,0,
679.429,1.44823,1.41448,4.59105,1.47182,1.43178,0.016447,1,120000,1.50087,0,
679.176,1.47817,1.41448,4.59105,1.47237,1.46228,0.015895,1,120000,1.50087,0,
677.296,1.84325,1.41448,4.59105,1.47646,1.82384,0.019407,1,120000,1.50087,0,
677.026,1.50483,1.41448,4.59105,1.47705,1.48527,0.019561,1,120000,1.50087,0,
676.938,1.47144,1.41448,4.59105,1.47724,1.45268,0.018761,1,120000,1.50087,0,
677.014,1.48466,1.41448,4.59105,1.47707,1.46769,0.016964,1,120000,1.50087,0,
676.946,1.53211,1.41448,4.59105,1.47722,1.51131,0.020797,1,120000,1.50087,0,
676.948,1.49032,1.41448,4.59105,1.47722,1.47306,0.01726,1,120000,1.50087,0,
