FPS,FrameTime(ms),MinFrame(ms),MaxFrame(ms),AvgFrame(ms),CPUTime(ms),GPUWait(ms),DrawCalls,Triangles,VRAM(MB),Upload(KB),
4636.36,0.162865,0.160819,2.17813,0.215686,0.146861,0.016004,1,12000,1.50087,0,
4653.39,0.166741,0.160819,2.17813,0.214897,0.1483,0.018441,1,12000,1.50087,0,
4668.1,0.172233,0.160819,2.17813,0.21422,0.155617,0.016616,1,12000,1.50087,0,
4683.08,0.170379,0.160819,2.17813,0.213535,0.153452,0.016927,1,12000,1.50087,0,
4697.34,0.171392,0.160819,2.17813,0.212886,0.15502,0.016372,1,12000,1.50087,0,
4711.91,0.16945,0.160819,2.17813,0.212228,0.153732,0.015718,1,12000,1.50087,0,
4727.13,0.166438,0.160819,2.17813,0.211545,0.151371,0.015067,1,12000,1.50087,0,
4738.09,0.178267,0.160819,2.17813,0.211055,0.159383,0.018884,1,12000,1.50087,0,
4751.45,0.17011,0.160819,2.17813,0.210462,0.154506,0.015604,1,12000,1.50087,0,
4765.16,0.168063,0.160819,2.17813,0.209856,0.15365,0.014413,1,12000,1.50087,0,
4780.77,0.161226,0.160819,2.17813,0.209171,0.146915,0.014311,1,12000,1.50087,0,
4796.05,0.161184,0.160819,2.17813,0.208505,0.146787,0.014397,1,12000,1.50087,0,
4810.57,0.162565,0.160819,2.17813,0.207876,0.14779,0.014775,1,12000,1.50087,0,
4823.02,0.168174,0.160819,2.17813,0.207339,0.15302,0.015154,1,12000,1.50087,0,
4835.02,0.168729,0.160819,2.17813,0.206824,0.15371,0.015019,1,12000,1.50087,0,
4847.32,0.166934,0.160819,2.17813,0.206299,0.151752,0.015182,1,12000,1.50087,0,
4788.03,0.403014,0.160819,2.17813,0.208854,0.149125,0.253889,1,12000,1.50087,0,
4607.61,0.846746,0.160819,2.17813,0.217032,0.155629,0.691117,1,12000,1.50087,0,
4619.83,0.171679,0.160819,2.17813,0.216458,0.151822,0.019857,1,12000,1.50087,0,
4621.81,0.209029,0.160819,2.17813,0.216365,0.152265,0.056764,1,12000,1.50087,0,
4633.93,0.170536,0.160819,2.17813,0.2158,0.152393,0.018143,1,12000,1.50087,0,
4646.55,0.167732,0.160819,2.17813,0.215213,0.152234,0.015498,1,12000,1.50087,0,
4659.77,0.164527,0.160819,2.17813,0.214603,0.148998,0.015529,1,12000,1.50087,0,
4673.57,0.161389,0.160819,2.17813,0.213969,0.146631,0.014758,1,12000,1.50087,0,
4686.12,0.165263,0.160819,2.17813,0.213396,0.146563,0.0187,1,12000,1.50087,0,
4696.8,0.171652,0.160819,2.17813,0.212911,0.156401,0.015251,1,12000,1.50087,0,
4708.23,0.167946,0.160819,2.17813,0.212394,0.152545,0.015401,1,12000,1.50087,0,
4720.67,0.163163,0.160819,2.17813,0.211834,0.148348,0.014815,1,12000,1.50087,0,
4733.46,0.160874,0.160819,2.17813,0.211262,0.145915,0.014959,1,12000,1.50087,0,
4745.99,0.161065,0.160819,2.17813,0.210704,0.146449,0.014616,1,12000,1.50087,0,
4757.63,0.163813,0.160819,2.17813,0.210189,0.146779,0.017034,1,12000,1.50087,0,
4766.98,0.172244,0.160819,2.17813,0.209776,0.157078,0.015166,1,12000,1.50087,0,
4777.17,0.168181,0.160819,2.17813,0.209329,0.15304,0.015141,1,12000,1.50087,0,
4788.32,0.163509,0.160819,2.17813,0.208842,0.148987,0.014522,1,12000,1.50087,0,
4799.72,0.161698,0.160819,2.17813,0.208345,0.146459,0.015239,1,12000,1.50087,0,
4810.85,0.162061,0.160819,2.17813,0.207863,0.147438,0.014623,1,12000,1.50087,0,
4821.09,0.165074,0.160819,2.17813,0.207422,0.1471,0.017974,1,12000,1.50087,0,
4830.13,0.169376,0.160819,2.17813,0.207034,0.152562,0.016814,1,12000,1.50087,0,
4836.26,0.181015,0.160819,2.17813,0.206771,0.164174,0.016841,1,12000,1.50087,0,
4844.76,0.170515,0.160819,2.17813,0.206409,0.154382,0.016133,1,12000,1.50087,0,
5368.03,0.166095,0.160819,2.17813,0.186288,0.150845,0.01525,1,12000,1.50087,0,
5377.13,0.169894,0.160819,2.17813,0.185973,0.153502,0.016392,1,12000,1.50087,0,
5406.56,0.174928,0.160819,2.17813,0.18496,0.157637,0.017291,1,12000,1.50087,0,
5406.98,0.17139,0.160819,2.17813,0.184946,0.155086,0.016304,1,12000,1.50087,0,
5410.04,0.168454,0.160819,2.17813,0.184841,0.151829,0.016625,1,12000,1.50087,0,
5410.66,0.173624,0.160819,2.17813,0.18482,0.155406,0.018218,1,12000,1.50087,0,
5414.22,0.170905,0.160819,2.17813,0.184699,0.154688,0.016217,1,12000,1.50087,0,
5415.56,0.1714,0.160819,2.17813,0.184653,0.155592,0.015808,1,12000,1.50087,0,
5354.1,0.391106,0.160819,2.17813,0.186773,0.154538,0.236568,1,12000,1.50087,0,
5355.86,0.171705,0.160819,2.17813,0.186711,0.152759,0.018946,1,12000,1.50087,0,
5357.7,0.166935,0.160819,2.17813,0.186647,0.151576,0.015359,1,12000,1.50087,0,
5551.18,0.171741,0.160819,2.17813,0.180142,0.152677,0.019064,1,12000,1.50087,0,
5563.1,0.168398,0.160819,2.17813,0.179756,0.152946,0.015452,1,12000,1.50087,0,
5564.44,0.16803,0.160819,2.17813,0.179712,0.152229,0.015801,1,12000,1.50087,0,
5563.52,0.169682,0.160819,2.17813,0.179742,0.154531,0.015151,1,12000,1.50087,0,
5565.36,0.165331,0.160819,2.17813,0.179683,0.150781,0.01455,1,12000,1.50087,0,
5566.24,0.164685,0.160819,2.17813,0.179654,0.148933,0.015752,1,12000,1.50087,0,
5565.16,0.172005,0.160819,2.17813,0.17969,0.155135,0.01687,1,12000,1.50087,0,
5563.45,0.176482,0.160819,2.17813,0.179744,0.15971,0.016772,1,12000,1.50087,0,
5561.04,0.174048,0.160819,2.17813,0.179822,0.153081,0.020967,1,12000,1.50087,0,
5560.52,0.167352,0.160819,2.17813,0.179839,0.149692,0.01766,1,12000,1.50087,0,
5560.03,0.173623,0.160819,2.17813,0.179855,0.153759,0.019864,1,12000,1.50087,0,
5558.33,0.175346,0.160819,2.17813,0.17991,0.155345,0.020001,1,12000,1.50087,0,
5556.04,0.175011,0.160819,2.17813,0.179984,0.156917,0.018094,1,12000,1.50087,0,
5555.47,0.170557,0.160819,2.17813,0.180003,0.15429,0.016267,1,12000,1.50087,0,
5555.89,0.167066,0.160819,2.17813,0.179989,0.151586,0.01548,1,12000,1.50087,0,
5556.53,0.167141,0.160819,2.17813,0.179968,0.151005,0.016136,1,12000,1.50087,0,
5559.36,0.166792,0.160819,2.17813,0.179877,0.151131,0.015661,1,12000,1.50087,0,
5559.92,0.168404,0.160819,2.17813,0.179859,0.152329,0.016075,1,12000,1.50087,0,
5560.33,0.169215,0.160819,2.17813,0.179845,0.153575,0.01564,1,12000,1.50087,0,
5559.96,0.169879,0.160819,2.17813,0.179858,0.15251,0.017369,1,12000,1.50087,0,
5559.9,0.16966,0.160819,2.17813,0.179859,0.152139,0.017521,1,12000,1.50087,0,
5560.09,0.167028,0.160819,2.17813,0.179853,0.151293,0.015735,1,12000,1.50087,0,
5558.73,0.171965,0.160819,2.17813,0.179897,0.156922,0.015043,1,12000,1.50087,0,
5561.32,0.161629,0.160819,2.17813,0.179813,0.147166,0.014463,1,12000,1.50087,0,
5560.2,0.166482,0.160819,2.17813,0.17985,0.149948,0.016534,1,12000,1.50087,0,
5559.86,0.167836,0.160819,2.17813,0.179861,0.151518,0.016318,1,12000,1.50087,0,
5557.69,0.175092,0.160819,2.17813,0.179931,0.156352,0.01874,1,12000,1.50087,0,
5558.2,0.171391,0.160819,2.17813,0.179914,0.154346,0.017045,1,12000,1.50087,0,
5558,0.167957,0.160819,2.17813,0.179921,0.151644,0.016313,1,12000,1.50087,0,
5557.44,0.167488,0.160819,2.17813,0.179939,0.151836,0.015652,1,12000,1.50087,0,
5555.53,0.167707,0.160819,2.17813,0.180001,0.152338,0.015369,1,12000,1.50087,0,
5553.81,0.16666,0.160819,2.17813,0.180057,0.151331,0.015329,1,12000,1.50087,0,
5552.52,0.1672,0.160819,2.17813,0.180098,0.151964,0.015236,1,12000,1.50087,0,
5552.38,0.165989,0.160819,2.17813,0.180103,0.150222,0.015767,1,12000,1.50087,0,
5551.24,0.164487,0.160819,2.17813,0.18014,0.150152,0.014335,1,12000,1.50087,0,
5550.97,0.162897,0.160819,2.17813,0.180149,0.146548,0.016349,1,12000,1.50087,0,
5533.53,0.21883,0.160819,2.17813,0.180717,0.176446,0.042384,1,12000,1.50087,0,
5527.16,0.184246,0.160819,2.17813,0.180925,0.161825,0.022421,1,12000,1.50087,0,
5525.12,0.169936,0.160819,2.17813,0.180992,0.15401,0.015926,1,12000,1.50087,0,
5526.46,0.164978,0.160819,2.17813,0.180948,0.148927,0.016051,1,12000,1.50087,0,
5527.36,0.16626,0.160819,2.17813,0.180918,0.150834,0.015426,1,12000,1.50087,0,
5526.91,0.171359,0.160819,2.17813,0.180933,0.155738,0.015621,1,12000,1.50087,0,
5526.93,0.169073,0.160819,2.17813,0.180932,0.153665,0.015408,1,12000,1.50087,0,
5527.9,0.166782,0.160819,2.17813,0.180901,0.151257,0.015525,1,12000,1.50087,0,
5527.09,0.170426,0.160819,2.17813,0.180927,0.151125,0.019301,1,12000,1.50087,0,
5531.24,0.16384,0.160819,2.17813,0.180791,0.148497,0.015343,1,12000,1.50087,0,
5531.57,0.166368,0.160819,2.17813,0.18078,0.151172,0.015196,1,12000,1.50087,0,
5529.46,0.169355,0.160819,2.17813,0.180849,0.150485,0.01887,1,12000,1.50087,0,
5532.15,0.169143,0.160819,2.17813,0.180761,0.15311,0.016033,1,12000,1.50087,0,
5530.6,0.167933,0.160819,2.17813,0.180812,0.152186,0.015747,1,12000,1.50087,0,
5530.07,0.168482,0.160819,2.17813,0.180829,0.152912,0.01557,1,12000,1.50087,0,
5531.8,0.166595,0.160819,2.17813,0.180773,0.150924,0.015671,1,12000,1.50087,0,
5531.84,0.170224,0.160819,2.17813,0.180772,0.155031,0.015193,1,12000,1.50087,0,
5516.81,0.220658,0.160819,2.17813,0.181264,0.150743,0.069915,1,12000,1.50087,0,
5330.95,0.801422,0.160819,2.17813,0.187584,0.146842,0.65458,1,12000,1.50087,0,
5204.9,0.62071,0.160819,2.17813,0.192127,0.14958,0.47113,1,12000,1.50087,0,
5198.03,0.203675,0.160819,2.17813,0.192381,0.141938,0.061737,1,12000,1.50087,0,
5197.31,0.172757,0.160819,2.17813,0.192407,0.154591,0.018166,1,12000,1.50087,0,
5178.62,0.237521,0.160819,2.17813,0.193102,0.150144,0.087377,1,12000,1.50087,0,
5176.39,0.169513,0.160819,2.17813,0.193185,0.152115,0.017398,1,12000,1.50087,0,
5173.86,0.170638,0.160819,2.17813,0.193279,0.153074,0.017564,1,12000,1.50087,0,
5172.04,0.169381,0.160819,2.17813,0.193347,0.152032,0.017349,1,12000,1.50087,0,
5171.77,0.169183,0.160819,2.17813,0.193357,0.153578,0.015605,1,12000,1.50087,0,
5172.18,0.167194,0.160819,2.17813,0.193342,0.151769,0.015425,1,12000,1.50087,0,
5172.32,0.166401,0.160819,2.17813,0.193337,0.15105,0.015351,1,12000,1.50087,0,
5236.27,0.166908,0.160819,2.17813,0.190976,0.151696,0.015212,1,12000,1.50087,0,
5429.63,0.16665,0.160819,2.17813,0.184175,0.150884,0.015766,1,12000,1.50087,0,
5430.98,0.167083,0.160819,2.17813,0.184129,0.151531,0.015552,1,12000,1.50087,0,
5442.35,0.170571,0.160819,2.17813,0.183744,0.155246,0.015325,1,12000,1.50087,0,
5442.67,0.169455,0.160819,2.17813,0.183733,0.153305,0.01615,1,12000,1.50087,0,
5442.73,0.167534,0.160819,2.17813,0.183731,0.151195,0.016339,1,12000,1.50087,0,
5441.26,0.169467,0.160819,2.17813,0.183781,0.152871,0.016596,1,12000,1.50087,0,
5437.48,0.174176,0.160819,2.17813,0.183909,0.154394,0.019782,1,12000,1.50087,0,
5432.55,0.181946,0.160819,2.17813,0.184076,0.154718,0.027228,1,12000,1.50087,0,
5431.55,0.175058,0.160819,2.17813,0.18411,0.15603,0.019028,1,12000,1.50087,0,
5431.53,0.168012,0.160819,2.17813,0.18411,0.151809,0.016203,1,12000,1.50087,0,
5430.45,0.166818,0.160819,2.17813,0.184147,0.151308,0.01551,1,12000,1.50087,0,
5428.67,0.166918,0.160819,2.17813,0.184207,0.151548,0.01537,1,12000,1.50087,0,
5426.54,0.168308,0.160819,2.17813,0.18428,0.152899,0.015409,1,12000,1.50087,0,
5424.69,0.170077,0.160819,2.17813,0.184342,0.151228,0.018849,1,12000,1.50087,0,
5425.77,0.168581,0.160819,2.17813,0.184306,0.151813,0.016768,1,12000,1.50087,0,
5426.09,0.167079,0.160819,2.17813,0.184295,0.151504,0.015575,1,12000,1.50087,0,
5425.13,0.166775,0.160819,2.17813,0.184327,0.151674,0.015101,1,12000,1.50087,0,
5423.82,0.166146,0.160819,2.17813,0.184372,0.151083,0.015063,1,12000,1.50087,0,
5422.61,0.166181,0.160819,2.17813,0.184413,0.151117,0.015064,1,12000,1.50087,0,
5421.84,0.167714,0.160819,2.17813,0.184439,0.152748,0.014966,1,12000,1.50087,0,
5422.68,0.166497,0.160819,2.17813,0.184411,0.151289,0.015208,1,12000,1.50087,0,
5427.06,0.166135,0.160819,2.17813,0.184262,0.150938,0.015197,1,12000,1.50087,0,
5427.85,0.167851,0.160819,2.17813,0.184235,0.152894,0.014957,1,12000,1.50087,0,
5426.97,0.169076,0.160819,2.17813,0.184265,0.153283,0.015793,1,12000,1.50087,0,
5427.27,0.168867,0.160819,2.17813,0.184255,0.153731,0.015136,1,12000,1.50087,0,
5428.8,0.169736,0.160819,2.17813,0.184203,0.154818,0.014918,1,12000,1.50087,0,
5430.01,0.167285,0.160819,2.17813,0.184162,0.152159,0.015126,1,12000,1.50087,0,
5430.81,0.165747,0.160819,2.17813,0.184135,0.150856,0.014891,1,12000,1.50087,0,
5432.29,0.168598,0.160819,2.17813,0.184084,0.152277,0.016321,1,12000,1.50087,0,
5433.12,0.168097,0.160819,2.17813,0.184056,0.153252,0.014845,1,12000,1.50087,0,
5434.76,0.165857,0.160819,2.17813,0.184001,0.150895,0.014962,1,12000,1.50087,0,
5500.61,0.170825,0.160819,2.17813,0.181798,0.155524,0.015301,1,12000,1.50087,0,
5501.52,0.168709,0.160819,2.17813,0.181768,0.152201,0.016508,1,12000,1.50087,0,
5501.08,0.168383,0.160819,2.17813,0.181783,0.151863,0.01652,1,12000,1.50087,0,
5502.07,0.168446,0.160819,2.17813,0.18175,0.152527,0.015919,1,12000,1.50087,0,
5502.2,0.167983,0.160819,2.17813,0.181745,0.152388,0.015595,1,12000,1.50087,0,
5501.72,0.169613,0.160819,2.17813,0.181761,0.152555,0.017058,1,12000,1.50087,0,
5501.85,0.16927,0.160819,2.17813,0.181757,0.153778,0.015492,1,12000,1.50087,0,
5501.7,0.165799,0.160819,2.17813,0.181762,0.150672,0.015127,1,12000,1.50087,0,
5500.29,0.169348,0.160819,2.17813,0.181809,0.153989,0.015359,1,12000,1.50087,0,
5501.87,0.166807,0.160819,2.17813,0.181757,0.151666,0.015141,1,12000,1.50087,0,
5504.61,0.167427,0.160819,2.17813,0.181666,0.152126,0.015301,1,12000,1.50087,0,
5506.41,0.168113,0.160819,2.17813,0.181607,0.153226,0.014887,1,12000,1.50087,0,
5506.73,0.166295,0.160819,2.17813,0.181596,0.151256,0.015039,1,12000,1.50087,0,
5508.11,0.169067,0.160819,2.17813,0.181551,0.153919,0.015148,1,12000,1.50087,0,
5509.85,0.169618,0.160819,2.17813,0.181493,0.154439,0.015179,1,12000,1.50087,0,
5512.46,0.166394,0.160819,2.17813,0.181407,0.151468,0.014926,1,12000,1.50087,0,
5512.77,0.169544,0.160819,2.17813,0.181397,0.154375,0.015169,1,12000,1.50087,0,
5511.82,0.170196,0.160819,2.17813,0.181428,0.155384,0.014812,1,12000,1.50087,0,
5512.08,0.166287,0.160819,2.17813,0.18142,0.151248,0.015039,1,12000,1.50087,0,
5511.44,0.168888,0.160819,2.17813,0.181441,0.154072,0.014816,1,12000,1.50087,0,
5512.46,0.165077,0.160819,2.17813,0.181407,0.15058,0.014497,1,12000,1.50087,0,
5512.85,0.167925,0.160819,2.17813,0.181394,0.153192,0.014733,1,12000,1.50087,0,
5513.39,0.168097,0.160819,2.17813,0.181377,0.153339,0.014758,1,12000,1.50087,0,
5512.93,0.171177,0.160819,2.17813,0.181392,0.156577,0.0146,1,12000,1.50087,0,
5513.52,0.165094,0.160819,2.17813,0.181372,0.150349,0.014745,1,12000,1.50087,0,
5515.26,0.166215,0.160819,2.17813,0.181315,0.15176,0.014455,1,12000,1.50087,0,
5513.61,0.167082,0.160819,2.17813,0.18137,0.152534,0.014548,1,12000,1.50087,0,
5513.97,0.16529,0.160819,2.17813,0.181358,0.150588,0.014702,1,12000,1.50087,0,
5514.65,0.16559,0.160819,2.17813,0.181335,0.15062,0.01497,1,12000,1.50087,0,
5516.16,0.170116,0.160819,2.17813,0.181285,0.152631,0.017485,1,12000,1.50087,0,
5517.59,0.166701,0.160819,2.17813,0.181238,0.151807,0.014894,1,12000,1.50087,0,
5518.23,0.165873,0.160819,2.17813,0.181218,0.151006,0.014867,1,12000,1.50087,0,
5518.54,0.166454,0.160819,2.17813,0.181207,0.151658,0.014796,1,12000,1.50087,0,
5519.21,0.165503,0.160819,2.17813,0.181185,0.150252,0.015251,1,12000,1.50087,0,
5518.73,0.168234,0.160819,2.17813,0.181201,0.1534,0.014834,1,12000,1.50087,0,
5518.9,0.166664,0.160819,2.17813,0.181196,0.151596,0.015068,1,12000,1.50087,0,
5518.52,0.167216,0.160819,2.17813,0.181208,0.152064,0.015152,1,12000,1.50087,0,
5518.18,0.165615,0.160819,2.17813,0.181219,0.150597,0.015018,1,12000,1.50087,0,
5517.08,0.166498,0.160819,2.17813,0.181255,0.15133,0.015168,1,12000,1.50087,0,
5532.99,0.166737,0.160819,2.17813,0.180734,0.151774,0.014963,1,12000,1.50087,0,
5537.45,0.169683,0.160819,2.17813,0.180589,0.153949,0.015734,1,12000,1.50087,0,
5538.58,0.166257,0.160819,2.17813,0.180552,0.150955,0.015302,1,12000,1.50087,0,
5537.14,0.169668,0.160819,2.17813,0.180599,0.155003,0.014665,1,12000,1.50087,0,
5537.6,0.164736,0.160819,2.17813,0.180583,0.149778,0.014958,1,12000,1.50087,0,
5538.66,0.167932,0.160819,2.17813,0.180549,0.153065,0.014867,1,12000,1.50087,0,
5372.22,0.728433,0.160819,2.17813,0.186143,0.153813,0.57462,1,12000,1.50087,0,
5354.83,0.227215,0.160819,2.17813,0.186747,0.144987,0.082228,1,12000,1.50087,0,
5331.09,0.253583,0.160819,2.17813,0.187579,0.146342,0.107241,1,12000,1.50087,0,
5325.32,0.184198,0.160819,2.17813,0.187782,0.157608,0.02659,1,12000,1.50087,0,
5318.1,0.191861,0.160819,2.17813,0.188037,0.15315,0.038711,1,12000,1.50087,0,
5306.11,0.21182,0.160819,2.17813,0.188462,0.181173,0.030647,1,12000,1.50087,0,
5290.48,0.224817,0.160819,2.17813,0.189019,0.154263,0.070554,1,12000,1.50087,0,
5267.23,0.251383,0.160819,2.17813,0.189853,0.151096,0.100287,1,12000,1.50087,0,
5245.18,0.248292,0.160819,2.17813,0.190651,0.151587,0.096705,1,12000,1.50087,0,
5220.42,0.257001,0.160819,2.17813,0.191555,0.156795,0.100206,1,12000,1.50087,0,
5198.54,0.250869,0.160819,2.17813,0.192362,0.14807,0.102799,1,12000,1.50087,0,
5210.76,0.175549,0.160819,2.17813,0.191911,0.153951,0.021598,1,12000,1.50087,0,
5385.12,0.180056,0.160819,2.17813,0.185697,0.152478,0.027578,1,12000,1.50087,0,
5520.06,0.166768,0.160819,2.17813,0.181158,0.151711,0.015057,1,12000,1.50087,0,
5530.59,0.169166,0.160819,2.17813,0.180812,0.153988,0.015178,1,12000,1.50087,0,
5534.27,0.160751,0.160751,2.17813,0.180692,0.1463,0.014451,1,12000,1.50087,0,
5556.82,0.164187,0.160751,2.17813,0.179959,0.149248,0.014939,1,12000,1.50087,0,
5556.91,0.169202,0.160751,2.17813,0.179956,0.154113,0.015089,1,12000,1.50087,0,
5558.25,0.166303,0.160751,2.17813,0.179913,0.151072,0.015231,1,12000,1.50087,0,
5560.05,0.163569,0.160751,2.17813,0.179854,0.149176,0.014393,1,12000,1.50087,0,
5561.6,0.164181,0.160751,2.17813,0.179804,0.149771,0.01441,1,12000,1.50087,0,
5562.18,0.165304,0.160751,2.17813,0.179786,0.150409,0.014895,1,12000,1.50087,0,
5561.66,0.1681,0.160751,2.17813,0.179803,0.150374,0.017726,1,12000,1.50087,0,
5561.49,0.16746,0.160751,2.17813,0.179808,0.152105,0.015355,1,12000,1.50087,0,
5561.46,0.166733,0.160751,2.17813,0.179809,0.151708,0.015025,1,12000,1.50087,0,
5562.97,0.162204,0.160751,2.17813,0.17976,0.147678,0.014526,1,12000,1.50087,0,
5564.18,0.166657,0.160751,2.17813,0.179721,0.151366,0.015291,1,12000,1.50087,0,
5564.56,0.168232,0.160751,2.17813,0.179709,0.152996,0.015236,1,12000,1.50087,0,
5564.67,0.167168,0.160751,2.17813,0.179705,0.152029,0.015139,1,12000,1.50087,0,
5563.7,0.172606,0.160751,2.17813,0.179736,0.153159,0.019447,1,12000,1.50087,0,
5566.15,0.166278,0.160751,2.17813,0.179658,0.150842,0.015436,1,12000,1.50087,0,
5570.8,0.166943,0.160751,2.17813,0.179507,0.151724,0.015219,1,12000,1.50087,0,
5573.66,0.165842,0.160751,2.17813,0.179415,0.150426,0.015416,1,12000,1.50087,0,
5574.05,0.166766,0.160751,2.17813,0.179403,0.151799,0.014967,1,12000,1.50087,0,
5572.77,0.17093,0.160751,2.17813,0.179444,0.150946,0.019984,1,12000,1.50087,0,
